mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,model_name
7.406995952129364,2.3285755855181898,0.13808512687683105,0.007940547920117487,0.85,1.0,0.01,800,3,3,0.06,0.0,0.85,"{'subsample': 0.85, 'reg_lambda': 1, 'reg_alpha': 0.01, 'n_estimators': 800, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.06, 'gamma': 0, 'colsample_bytree': 0.85}",-0.6349743786709561,-0.6209645790172807,-0.6168856416944758,-0.6349051935102754,-0.626932448223247,0.008136201463577828,27,pure_tennis
13.064751327037811,3.9696778915434687,0.27264606952667236,0.0918595069995823,0.85,0.5,0.3,1400,8,3,0.06,0.4,0.95,"{'subsample': 0.85, 'reg_lambda': 0.5, 'reg_alpha': 0.3, 'n_estimators': 1400, 'min_child_weight': 8, 'max_depth': 3, 'learning_rate': 0.06, 'gamma': 0.4, 'colsample_bytree': 0.95}",-0.657740215477036,-0.634056539841824,-0.621304854679318,-0.6418695046038088,-0.6387427786504967,0.013197737000732237,33,pure_tennis
5.983681082725525,2.0374627304999375,0.11266744136810303,0.0052386248744424446,0.85,3.0,0.0,800,5,2,0.06,0.05,0.65,"{'subsample': 0.85, 'reg_lambda': 3, 'reg_alpha': 0, 'n_estimators': 800, 'min_child_weight': 5, 'max_depth': 2, 'learning_rate': 0.06, 'gamma': 0.05, 'colsample_bytree': 0.65}",-0.6174707275738104,-0.6157040006661724,-0.6156443630045827,-0.6294500874451395,-0.6195672946724262,0.005752817136775671,19,pure_tennis
5.800172984600067,1.61288537825394,0.10973316431045532,0.0037159489905759036,0.95,5.0,0.3,500,8,4,0.04,0.2,0.95,"{'subsample': 0.95, 'reg_lambda': 5, 'reg_alpha': 0.3, 'n_estimators': 500, 'min_child_weight': 8, 'max_depth': 4, 'learning_rate': 0.04, 'gamma': 0.2, 'colsample_bytree': 0.95}",-0.6188252625690358,-0.6149504930404354,-0.615314385597826,-0.6292452547134711,-0.619583848980192,0.005779587332242501,20,pure_tennis
8.854499459266663,2.8454630736028883,0.1735081672668457,0.03777570623040817,0.65,2.0,0.01,1100,3,2,0.01,0.4,0.95,"{'subsample': 0.65, 'reg_lambda': 2, 'reg_alpha': 0.01, 'n_estimators': 1100, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.01, 'gamma': 0.4, 'colsample_bytree': 0.95}",-0.60972737574858,-0.6142372488058228,-0.6174359727683464,-0.6294152738582771,-0.6177039677952566,0.007295044075723506,11,pure_tennis
4.590221166610718,1.6206766599791442,0.0980994701385498,0.01134836870150067,0.95,0.5,0.0,500,1,3,0.04,0.2,0.65,"{'subsample': 0.95, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.04, 'gamma': 0.2, 'colsample_bytree': 0.65}",-0.614368372748643,-0.6148786080584707,-0.6159556243859571,-0.6272805835246524,-0.6181207971794308,0.005319354719337505,17,pure_tennis
13.555064260959625,4.426837410442491,0.2866886258125305,0.02402476526183665,0.95,1.0,0.05,1100,8,5,0.06,0.2,0.65,"{'subsample': 0.95, 'reg_lambda': 1, 'reg_alpha': 0.05, 'n_estimators': 1100, 'min_child_weight': 8, 'max_depth': 5, 'learning_rate': 0.06, 'gamma': 0.2, 'colsample_bytree': 0.65}",-0.6749490867046735,-0.651588776834796,-0.6301887893407918,-0.6542328454330382,-0.6527398745783248,0.015853663114969767,36,pure_tennis
14.068824470043182,4.113685115071893,0.2550002932548523,0.004271112862822243,0.95,1.0,0.0,1100,12,5,0.04,0.0,0.75,"{'subsample': 0.95, 'reg_lambda': 1, 'reg_alpha': 0, 'n_estimators': 1100, 'min_child_weight': 12, 'max_depth': 5, 'learning_rate': 0.04, 'gamma': 0, 'colsample_bytree': 0.75}",-0.6514582163434836,-0.6343374747949256,-0.6210134929110973,-0.6389742004985508,-0.6364458461370144,0.010889979233212495,31,pure_tennis
9.555927574634552,2.9894812800069626,0.18053048849105835,0.00564195670686619,0.85,0.5,0.05,1100,1,3,0.06,0.0,0.65,"{'subsample': 0.85, 'reg_lambda': 0.5, 'reg_alpha': 0.05, 'n_estimators': 1100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.06, 'gamma': 0, 'colsample_bytree': 0.65}",-0.6430844242143039,-0.6276049461874644,-0.6192776338348154,-0.6347384991852248,-0.6311763758554522,0.008786715966166097,29,pure_tennis
4.8065871596336365,1.4967173422849132,0.09515959024429321,0.00466142626441213,0.75,2.0,0.1,500,3,3,0.06,0.05,0.75,"{'subsample': 0.75, 'reg_lambda': 2, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.06, 'gamma': 0.05, 'colsample_bytree': 0.75}",-0.6263313375873494,-0.6173720855580401,-0.6154102172076485,-0.6308381501928022,-0.62248794763646,0.006339634095807095,23,pure_tennis
8.015589237213135,1.5841899022344046,0.1581677794456482,0.020859561178626074,0.65,5.0,0.0,500,1,5,0.02,0.05,0.65,"{'subsample': 0.65, 'reg_lambda': 5, 'reg_alpha': 0, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.02, 'gamma': 0.05, 'colsample_bytree': 0.65}",-0.6153455649892143,-0.6132144984313735,-0.6153092819436825,-0.6274868852903108,-0.6178390576636452,0.005636585777698115,14,pure_tennis
4.395688414573669,1.640544804322682,0.09794503450393677,0.017255973935243706,0.75,0.5,0.0,500,1,2,0.03,0.05,0.95,"{'subsample': 0.75, 'reg_lambda': 0.5, 'reg_alpha': 0, 'n_estimators': 500, 'min_child_weight': 1, 'max_depth': 2, 'learning_rate': 0.03, 'gamma': 0.05, 'colsample_bytree': 0.95}",-0.6092614934996284,-0.613991994997912,-0.6168083963121151,-0.6287601089295174,-0.6172054984347932,0.007195493946377051,6,pure_tennis
12.981836915016174,3.705883223567122,0.2148280143737793,0.007867084409823817,0.95,2.0,0.01,1100,1,4,0.04,0.05,0.75,"{'subsample': 0.95, 'reg_lambda': 2, 'reg_alpha': 0.01, 'n_estimators': 1100, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.04, 'gamma': 0.05, 'colsample_bytree': 0.75}",-0.6443313922546514,-0.6272210838648499,-0.6207156778078161,-0.6341995472630191,-0.6316169252975842,0.008753402552059678,30,pure_tennis
12.374603390693665,3.32145221439812,0.19477534294128418,0.013916219557619897,0.95,3.0,0.3,800,3,5,0.06,0.4,0.85,"{'subsample': 0.95, 'reg_lambda': 3, 'reg_alpha': 0.3, 'n_estimators': 800, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.06, 'gamma': 0.4, 'colsample_bytree': 0.85}",-0.6609110331748792,-0.6423860203790016,-0.6284022281913645,-0.6449384390056404,-0.6441594301877215,0.011539686461093816,34,pure_tennis
6.092346668243408,2.065684459852423,0.12652206420898438,0.009021101609712165,0.75,5.0,0.05,800,3,2,0.06,0.05,0.75,"{'subsample': 0.75, 'reg_lambda': 5, 'reg_alpha': 0.05, 'n_estimators': 800, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.06, 'gamma': 0.05, 'colsample_bytree': 0.75}",-0.6202051669097629,-0.6169690681542098,-0.6152307087373995,-0.6293657877563926,-0.6204426828894412,0.005452267606179612,21,pure_tennis
18.09055072069168,4.53570613913712,0.2754538655281067,0.0411198119807474,0.75,5.0,0.3,1100,8,5,0.01,0.05,0.95,"{'subsample': 0.75, 'reg_lambda': 5, 'reg_alpha': 0.3, 'n_estimators': 1100, 'min_child_weight': 8, 'max_depth': 5, 'learning_rate': 0.01, 'gamma': 0.05, 'colsample_bytree': 0.95}",-0.6147046626036542,-0.613844933184807,-0.614555572411813,-0.6284461793063154,-0.6178878368766474,0.006104511652037941,16,pure_tennis
